"Ainsworth_Rookwood1" "Ainsworth_Rookwood3" "Badcock_RealLifeInLondon_2" "Bird_Calavar" "Bird_NickOfTheWoods_1837" "Bird_SheppardLee1" "Bird_TheInfidel_v1_1835" "Bowring_MinorMorals2" "Bowring_MinorMorals3" "BrownCharlesBrockden_EdgarHuntley" "BrownCharlesBrockden_Ormond_1799" "BrownCharlesBrockden_Wieland" "Cooper_LastMohicans_1" "Cooper_LastMohicans_3" "Cooper_LastMohicans_4" "Cooper_Monikins" "Cooper_PocketHandkerchief" "Cooper_TheBravo1" "Cooper_TheBravo2" "Edgeworth_HarryandLucy1" "Edgeworth_HarryandLucy2" "Edgeworth_HarryandLucy3" "Edgeworth_Helen" "Ferrier_Destiny1" "Ferrier_Destiny3" "Galt_Spaewife2" "Galt_Spaewife3" "Gilman_RecollectionsofSouthernMatron_1" "Godwin_StLeon_2" "Hawthorne_BlithedaleRomance" "Hawthorne_MossesFromAnOldManse" "Hawthorne_TwiceToldTales_1" "Hawthorne_TwiceToldTales_2" "Hawthorne_TwiceToldTales_3" "Hawthorne_TwiceToldTales_4" "Irving_BracebridgeHall1" "Irving_BracebridgeHall2" "Irving_HistOfNY" "Irving_RipVanWInkle" "Irving_SketchBookOfGeoffreyCrayon_1" "Irving_SketchBookOfGeoffreyCrayon_3" "Irving_SketchBookOfGeoffreyCrayon_4" "Landor_PericlesAndAspesia1" "Lippard_QuakerCity" "Lytton_LastDayOfPompeii2" "Lytton_LastDayOfPompeii3" "Melville_ConfidenceMan" "Melville_MobyDick_1" "Melville_MobyDick_2" "Melville_MobyDick_3" "Melville_Omoo_1847" "Melville_PiazzaTales" "Poe_Assignation_1834" "Poe_Berenice_1835" "Poe_CaskOfAmontillado_1846" "Poe_FactsOfTheCaseOfMValdemar_1845" "Poe_FallOfHouseUsher_1839" "Poe_HopFrog_1849" "Poe_KingPest_1835" "Poe_Ligeia_1838" "Poe_MaskOfTheRedDeath_1842" "Poe_Metzengerstein_1832" "Poe_Morella_1835" "Poe_ShadowAParable_1835" "Poe_TheManOfTheCrowd_1840" "Poe_TheMesmericRevelation_1844" "Poe_TheSphinx_1846" "Quincey_EnglishMailCoach_1849" "Quincey_Klosterheim_1" "Quincey_NotebookEnglishOpiumEater" "Quincey_TheCaesars_1851" "Scott_ChroniclesOftheCanongate1" "Scott_ChroniclesOftheCanongate2" "Scott_ChroniclesOftheCanongate3" "Scott_TheAbbot1" "Scott_TheAbbot2" "Scott_TheAbbot3" "Scott_ThePirate_1822" "Scott_Woodstock2" "Scott_Woodstock3" "Southey_TheDoctor1" "ADream_1831" "ArthurMervyn_1793" "BelOfPrairieEden" "Destiny2" "HarryandLucy4" "Klosterheim_2" "LastDayOfPompeii1" "LastMohicans_2" "MinorMorals1" "MobyDick_4" "PericlesAndAspesia2" "RealLifeInLondon_1" "RecollectionsofSouthernMatron_2" "Rookwood2" "ScarletLetter" "SheppardLee2" "SketchBookOfGeoffreyCrayon_2" "Spaewife1" "StLeon_1" "TheDoctor2" "TheOvalPortrait_1842" "Woodstock1"
"been" 0.3553368867022 0.20270568016569 0.246964909363047 0.166861338227933 0.21702926127158 0.185026199709879 0.206462698148764 0.388804632565835 0.296017222820237 0.394289166587173 0.363955415461606 0.348465900122631 0.220330223322362 0.274777593383573 0.348195098065885 0.294235093839978 0.28552862178288 0.282929896259038 0.318447530910341 0.209810152366984 0.303208661066224 0.224794497567522 0.343529823640103 0.378310214375788 0.409761840079688 0.244893960914924 0.199219496220288 0.250040329085336 0.389160766347355 0.272754691249557 0.271624148615263 0.261787243325789 0.294558843583799 0.291831446883949 0.338215639745793 0.350388474177893 0.316731057046396 0.247597120198809 0.204948031034988 0.300851885866295 0.421179302045728 0.354733474804422 0.24509197138118 0.134455205997704 0.173572477635854 0.234332153362916 0.173184238096256 0.169578720728617 0.203918280225644 0.175341630295984 0.223245018784052 0.21975262133484 0.316027088036117 0.281425891181989 0.214132762312634 0.42420814479638 0.3349148758024 0.415858053784308 0.192266609698782 0.292207792207792 0.206868018204386 0.127105179536066 0.0946073793755913 0.100502512562814 0.227790432801822 0.481927710843373 0.37919826652221 0.22113653895603 0.273878808627182 0.355231202348876 0.329814373705056 0.213588085668239 0.298507462686567 0.195709446744449 0.283733938632402 0.217057067920774 0.251553436332576 0.243351123025863 0.348385958722879 0.252889191026513 0.358517540965578 0.16597510373444 0.315330426031533 0.066935949221004 0.301048093362075 0.367192802324974 0.262407301768397 0.167834929410603 0.209387066949475 0.445530324805979 0.228562721420136 0.291354799819159 0.242072338868 0.129042664731027 0.195354894725418 0.361171640802764 0.265166498190715 0.29451816195332 0.28696735069576 0.361847243192586 0.470776545912483 0.387897595034911 0.25312978297555
"if" 0.23916905835725 0.288635261975058 0.210377515383336 0.329551143000167 0.37151189516281 0.222031439651855 0.325629087684292 0.308837722321798 0.265262186683069 0.154747898714321 0.159230494264453 0.212479207391848 0.21488997089465 0.25573360176293 0.225782758902097 0.23258583608303 0.214638757064372 0.224547536713522 0.186882353820623 0.364621526929031 0.315693723580716 0.241570206341218 0.323837031202136 0.267168230491376 0.364484288689668 0.249791840133222 0.201948530415086 0.177447975479916 0.262911286963765 0.363235814789074 0.319397240080259 0.259060292874478 0.280921860084549 0.340924587481249 0.193655729209285 0.163224444492807 0.146183564790644 0.103241603625333 0.117113160591421 0.12984134021598 0.110836658433086 0.133025053051658 0.254994677295571 0.105946079224552 0.264809292803418 0.266739791593957 0.343161360672211 0.230550845035535 0.190577831986583 0.259200670872325 0.111130780275762 0.236077101776857 0.0677200902934537 0.0938086303939962 0.0428265524625268 0.084841628959276 0.181412224392967 0.194067091766011 0.021362956633198 0.12987012987013 0.206868018204386 0.158881474420083 0.0473036896877956 0.201005025125628 0.142369020501139 0.133868808567604 0.162513542795233 0.272563641038827 0.0912929362090608 0.276693691625485 0.132489534736219 0.376691714723986 0.337337701735226 0.398946179902145 0.285760609622634 0.3364384552772 0.358557509996433 0.296769662226663 0.44099488445934 0.36981645139361 0.398108435059936 0.16597510373444 0.236162361623616 0.0646278130409694 0.397680814688174 0.292362041661591 0.125499144324016 0.264586829894363 0.217545004622831 0.29893647599885 0.224753342729801 0.251167930878585 0.182178151931588 0.266150496007743 0.267708559438536 0.256431864969963 0.227076282980999 0.167843683693828 0.216579132600574 0.259020148904045 0.386036767648236 0.0775795190069822 0.394411522310741
"there" 0.263085964192975 0.18948574450271 0.207051388657908 0.195019189053896 0.216275687447721 0.230912697237929 0.199534419687396 0.388804632565835 0.315239120405966 0.140968976226059 0.146232086569395 0.145700027925839 0.163207572831379 0.193160486437957 0.130573161774707 0.233986955577506 0.206762105428982 0.372748910944447 0.288546354299042 0.358510551617371 0.315693723580716 0.31202818319074 0.334777471445451 0.23297069698848 0.276193063479127 0.173874712249596 0.215593701389078 0.14518470721084 0.162692628071637 0.360613173527059 0.358980658722684 0.289056747838892 0.330015000681849 0.321832810582299 0.291847366554837 0.289451348233911 0.306289373847064 0.132478163944012 0.351339481774264 0.310352471735757 0.272341503578441 0.221708421752763 0.314410912781918 0.273918772104205 0.193600071209222 0.311611906067707 0.287571358320327 0.438237143455976 0.392590333892362 0.308753740303798 0.313723176176708 0.296352106485842 0.36117381489842 0.312695434646654 0.299785867237687 0.311085972850679 0.404688808261234 0.194067091766011 0.128177739799188 0.38961038961039 1.48944973107158 0.254210359072132 0.141911069063387 0.904522613065327 0.284738041002278 0.535475234270415 0.216684723726977 0.197994343018771 0.148351021339724 0.283943307999952 0.163497723717036 0.242713733713908 0.230554544351414 0.180654873917953 0.156053666247821 0.184498507732658 0.206499089526742 0.233458800951641 0.22049744222967 0.174031271244052 0.325525129220279 0.33195020746888 0.170412613217041 0.272360069244085 0.273173269902624 0.287141290917634 0.182544209925841 0.223121729687037 0.17131669114048 0.330554757114113 0.361890975581883 0.306424875671874 0.233753701793498 0.185498830550851 0.231531727081977 0.350336491578681 0.206566167098844 0.272350128257909 0.184092262710488 0.162701098557817 0.40016006402561 0.232738557020946 0.278638985911071
"upon" 0.4646713133798 0.511170845635218 0.19790454016298 0.271671116302353 0.299922381896142 0.267917937179905 0.288216383992905 0.135116503515787 0.149930801168691 0.306316046085196 0.175478503883274 0.26833088476342 0.0625629029186954 0.0652936855564926 0.0707271292946329 0.0588470187679956 0.0315066065415592 0.0494004580769749 0.0717628238671192 0.136478448627068 0.126634205504129 0.147626237208522 0.210056452671656 0.25434415542779 0.246762655075614 0.0979575843659695 0.100974265207543 0.0322632682690757 0.299354435651812 0.179650926448026 0.275718985026548 0.231790788361375 0.253647893086049 0.253647893086049 0.234568911436598 0.193693007464798 0.203612822386969 0.229324269999635 0.175669740887132 0.209012889128163 0.167838368484388 0.240712000760143 0.217859530116604 0.258893691777814 0.233655258355957 0.231839258114374 0.288640396827094 0.287712211573271 0.270620521420948 0.22870647429911 0.427804331150056 0.38927607207886 0.880361173814898 0.687929956222639 0.599571734475375 0.141402714932127 0.809377616522467 0.221790962018298 0.726340525528733 0.681818181818182 0.537856847331403 0.349539243724182 0.709555345316935 1.20603015075377 0.484054669703872 0.187416331994645 0.541711809317443 0.383131910516842 0.422229829966906 0.343148508391431 0.469351224118733 0.22912176462593 0.22327387452979 0.145527537322795 0.186453731101293 0.153748756443882 0.182094651673581 0.238404961988752 0.167578056094549 0.130523453433039 0.39370944682723 0.0829875518672199 0.241529688024153 0.558568955568378 0.163532297628782 0.153142021822738 0.433542498573873 0.199427386711423 0.114211127426986 0.227076746191434 0.279989333739667 0.140654041292008 0.282833660533058 0.0725864989112025 0.459445770928298 0.210683457134946 0.271026531299902 0.250182094562498 0.0974606096702583 0.364450460769511 0.449591601346421 0.698215671062839 0.202111377104509
"when" 0.2050020500205 0.193892389723703 0.182936969898553 0.249770565659937 0.188393455964914 0.201308505284348 0.23971843476333 0.29505032400386 0.365216054128864 0.160047484286729 0.188476911578332 0.236762545379488 0.312814514593477 0.323747857550943 0.312831533418569 0.187049452512558 0.265836992694406 0.341312255804554 0.324427766232601 0.417583312963416 0.369201134357108 0.459654420399262 0.266946741936896 0.273580268023169 0.285248573757131 0.274281236224715 0.311109898207025 0.362961768027101 0.219960433152853 0.192764132758101 0.184267638507842 0.310872351449374 0.17728078549025 0.319105413882449 0.218203638545673 0.28509869638077 0.283665726915179 0.203742279720791 0.278143756404626 0.218513474997625 0.228006840205206 0.158363158394831 0.319362265739113 0.14716873550465 0.262584004628599 0.214388991374582 0.179598469136858 0.264847664958177 0.289678304619607 0.320189064018754 0.206526228831062 0.199660953098512 0.135440180586907 0.0625390869293308 0.214132762312634 0.311085972850679 0.1255930784259 0.166343221513723 0.10681478316599 0.12987012987013 0.206868018204386 0.254210359072132 0.520340586565752 0.402010050251256 0.142369020501139 0.133868808567604 0.162513542795233 0.174852147081512 0.228232340522652 0.171574254195715 0.129670608465236 0.26018912254131 0.257250333697367 0.250909547108267 0.281707267642171 0.200777787826716 0.266571551934521 0.26857654431513 0.315311342388428 0.2093813732155 0.307929176289453 0.0829875518672199 0.171083529017108 0.12463935372187 0.308481379617929 0.379374554060874 0.159726183685111 0.187580215223615 0.353510632512101 0.33342914630641 0.270465887013828 0.283819761892802 0.167204605197484 0.38712799419308 0.155560379133203 0.164935049299929 0.184591042939393 0.253348956518985 0.308625263955818 0.24079762586557 0.357790174893487 0.155159038013964 0.294336956948314
"some" 0.1776684433511 0.129996034019301 0.202893730251123 0.173640080093442 0.104746761516492 0.207229343675064 0.175978272918745 0.220598373086998 0.176841457788713 0.358251984694797 0.285964969291262 0.285329221354767 0.138726436906672 0.193160486437957 0.146894806996545 0.184947773270843 0.189039639249355 0.166165177168006 0.128575059428589 0.167033325185366 0.278238536037241 0.295252474417044 0.210056452671656 0.138927479855515 0.199221226116092 0.213057745995984 0.188303359441094 0.120987256009034 0.148375676801333 0.194075453389108 0.154238838158416 0.177251779335169 0.1581890085913 0.218191735987999 0.163652728909255 0.291627674160482 0.309769934913508 0.158060154222856 0.292782901478554 0.285017576083859 0.240673886883273 0.26288284293542 0.232713588988191 0.170669502169005 0.175797765810672 0.196938724634791 0.324987706057172 0.247699254996856 0.335416984296387 0.287788980159713 0.280285596270726 0.377974508695925 0.18058690744921 0.281425891181989 0.0856531049250535 0.254524886877828 0.223276583868267 0.249514832270585 0.128177739799188 0.178571428571429 0.0413736036408771 0.222434064188116 0.0946073793755913 0.402010050251256 0.427107061503417 0.0535475234270415 0.541711809317443 0.244278734893289 0.410818212940774 0.231987723982939 0.242427659304571 0.236888604104775 0.191724305302755 0.213273115042027 0.208747111993839 0.17183684543728 0.148303891569205 0.214663389010619 0.229317339918857 0.195785180149558 0.272737270427802 0.16597510373444 0.321368668232137 0.170802077322562 0.131940831041403 0.320206045629362 0.353679406731318 0.144140586434989 0.125088377658128 0.218453578614544 0.287608091120338 0.178329230923796 0.256214021894653 0.19356399709654 0.213443310903697 0.158915521953216 0.14943084428427 0.29451816195332 0.167848827765445 0.167907533711668 0.171833439258056 0.0775795190069822 0.213884855382442
"now" 0.167418340850075 0.293041907196052 0.224513553966406 0.220048389788086 0.214768539800002 0.177625151721484 0.192606141226028 0.154418861160899 0.157619560202983 0.267099112849375 0.188476911578332 0.203980039096174 0.168647825259092 0.212204478058601 0.187698920051141 0.186348892765319 0.17722466179627 0.134728522028113 0.127080000598024 0.393139411716777 0.287156437833307 0.328803891964435 0.328213207299462 0.147476863231239 0.246762655075614 0.112651222020865 0.0818710258439538 0.096789804807227 0.23557892544773 0.195386774020116 0.260704584851835 0.199067382945652 0.267284876585299 0.275467066684849 0.21002100210021 0.156695466713095 0.153144686923532 0.164455651792567 0.219587176108915 0.133008202172467 0.11717018177212 0.123523263547968 0.17824870645904 0.168743209819468 0.275935733677511 0.324076382310415 0.399820401530863 0.318198273726731 0.262997408141485 0.40595399188092 0.235046517574399 0.31644377472217 0.225733634311512 0.250156347717323 0.171306209850107 0.537330316742081 0.2930505163271 0.166343221513723 0.0640888698995941 0.275974025974026 0.28961522548614 0.063552589768033 0.0473036896877956 0.100502512562814 0.398633257403189 0.321285140562249 0.108342361863489 0.172280791977372 0.30811365970558 0.198156180902094 0.112757050839335 0.170870468534592 0.184443635481131 0.188182160331201 0.222933808925459 0.218865876820114 0.22339446957893 0.172126404091464 0.185217851472923 0.154996600951734 0.0901792587704828 0.4149377593361 0.231465951023147 0.21465666474322 0.282464877722441 0.280180289925691 0.273816314888762 0.246816072662652 0.184913253929407 0.204081632653061 0.491409851053293 0.198422665394082 0.175523242271986 0.0806516654568917 0.231531727081977 0.246800621215222 0.241726365753966 0.209012889128163 0.0703882180951865 0.192638100692456 0.110632488289433 0.155159038013964 0.207998116243476
"into" 0.15716823834905 0.156435905345261 0.173790121403625 0.182504588686801 0.245665066578247 0.310844015512597 0.223090566456047 0.195781056114711 0.211440873443026 0.236361516529407 0.168979300035746 0.216121708089994 0.231210728177787 0.20404276736404 0.157775903811104 0.176541056303987 0.159502195616643 0.247002290384874 0.177912000837233 0.24443901246639 0.235432607416127 0.201308505284348 0.131285282919785 0.109004638040481 0.0996106130580458 0.25713865896067 0.221051769778675 0.104855621874496 0.209548104956268 0.295047141976685 0.308477676316831 0.18270568023779 0.240010909586799 0.261830083185599 0.215476093063852 0.206750963024222 0.262782360516515 0.256733545298396 0.234226321182843 0.370522848909016 0.275508265247957 0.23437747442435 0.15596761815166 0.228073014185217 0.184698918509947 0.176995562646458 0.169977122575955 0.240077739458491 0.192483610306449 0.318283176732928 0.237996892271985 0.247378665159792 0.248306997742664 0.125078173858662 0.214132762312634 0.141402714932127 0.2093217973765 0.221790962018298 0.320444349497971 0.194805194805195 0.165494414563508 0.317762948840165 0.33112582781457 0.301507537688442 0.313211845102506 0.160642570281124 0.162513542795233 0.200565698122911 0.251055574574917 0.200572719693583 0.149403092362119 0.118444302052387 0.138332726610848 0.17814577844687 0.160107008228284 0.16641041873926 0.135163040417504 0.144427902283643 0.154348209560769 0.133242692046227 0.153964588144727 0.24896265560166 0.234820530023482 0.300057703404501 0.0817661488143908 0.149661521326767 0.273816314888762 0.191529272386218 0.17131669114048 0.186835297499281 0.23427678945564 0.170794192997438 0.171363923734735 0.185498830550851 0.0976774473627089 0.297364650927609 0.300326696845837 0.275516990214397 0.227408089230603 0.180923621596293 0.129463550125933 0.465477114041893 0.145206232094502
"than" 0.1093344266776 0.121182743577315 0.167969399634126 0.256027865843484 0.223811425686317 0.224991858847213 0.282673761223811 0.226113332414173 0.196063355374443 0.197144583293586 0.259968153901147 0.154199196221513 0.212169844680793 0.214925048290122 0.182258371643862 0.267613823444933 0.198885453793592 0.242511339650604 0.252664942365482 0.124256498003748 0.178358035921308 0.130850528434826 0.122532930725132 0.222283967768825 0.192429593407589 0.134691678503208 0.161013017493109 0.177447975479916 0.226468138275718 0.263575446832505 0.248420075617979 0.18270568023779 0.1745533887904 0.210009545888449 0.234568911436598 0.150166488933383 0.125300198391981 0.159887439242773 0.0585565802957107 0.126674478259493 0.0981696117550193 0.123523263547968 0.326789295174907 0.0554772196666744 0.164671324936579 0.184474248392083 0.227705201941374 0.156241068536478 0.150556487269401 0.14484743372277 0.153419484274503 0.149431782507691 0.270880361173815 0.125078173858662 0.0428265524625268 0.113122171945701 0.153502651409433 0.249514832270585 0.21362956633198 0.373376623376623 0.124120810922631 0.127105179536066 0.141911069063387 0.100502512562814 0.25626423690205 0.455153949129853 0.162513542795233 0.149138596040113 0.125527787287459 0.196947911506349 0.215647859730229 0.250480573192754 0.225700764470331 0.210764019570945 0.247253860808236 0.215248259021434 0.22339446957893 0.217631085632886 0.255777032986417 0.244731475186948 0.290333223358627 0.0829875518672199 0.22140221402214 0.0692440854010387 0.193265442652197 0.135739519342882 0.205362236166572 0.225096258268338 0.174036003698265 0.189709686691578 0.123804807435907 0.324006630833375 0.138921239144179 0.112912331639648 0.133854279719268 0.280509974356814 0.191916084325876 0.133008202172467 0.151605392820402 0.229083146769407 0.322481933950051 0.543056633048875 0.198186884345198
"its" 0.3690036900369 0.185079099281717 0.20372526193248 0.132446187218421 0.149207617124212 0.0725302702862725 0.0872963086132358 0.226113332414173 0.172997078271567 0.148388396027431 0.240470542358561 0.129915858233873 0.277452873813345 0.304703865930299 0.146894806996545 0.215071842402079 0.127995589075084 0.354785108007365 0.288546354299042 0.0957386132160026 0.108798401911998 0.278476765643348 0.0371974968272723 0.143202171543377 0.126777143892058 0.0391830337463878 0.0764129574543569 0.379093402161639 0.179612661391087 0.22948111042631 0.341236367607114 0.248152491069237 0.335469794081549 0.335469794081549 0.327305457818509 0.189340355611656 0.137482162124534 0.185469429521617 0.146391450739277 0.29451816195332 0.266007980239407 0.21537389541697 0.0866486767509222 0.241942319101885 0.324892073523521 0.284190058333749 0.122939428278207 0.0838366709220128 0.200106723585912 0.232518248870762 0.118998446135993 0.223519809129152 0.270880361173815 0.34396497811132 0.342612419700214 0.197963800904977 0.4605079542283 0.166343221513723 0.149540696432386 0.227272727272727 0.330988829127017 0.127105179536066 0.425733207190161 0.201005025125628 0.170842824601367 0.37483266398929 0.595882990249187 0.254564155309848 0.193997489444254 0.211447144255283 0.267797995743421 0.0893186540067183 0.0825142579784007 0.0602182913059842 0.113493575452961 0.0777787826716107 0.0901086936116691 0.125632490342621 0.0881989768918681 0.0815771583956492 0.189156494006379 0.663900414937759 0.0959409594095941 0.36930178880554 0.0799078272504274 0.135739519342882 0.182544209925841 0.329746273077303 0.201229129276119 0.201207243460765 0.19046893451678 0.170794192997438 0.150567331048481 0.330671828373256 0.198972577961074 0.338297436885256 0.106945604242664 0.281850714127371 0.0433158265201148 0.162701098557817 0.249511569333616 0.698215671062839 0.0941878262234606
"such" 0.208418750854175 0.147622614903274 0.16131714618327 0.222655598197898 0.216275687447721 0.248675212410077 0.173206961534198 0.110299186543499 0.130708903582962 0.0710144466702704 0.0714912423228155 0.116560022340671 0.223050349536218 0.163234213891232 0.187698920051141 0.129603553239038 0.240237874879389 0.112273768356761 0.116614588784069 0.0712947119693636 0.105231241193572 0.0905888273779567 0.1422257231631 0.203047855173446 0.242234899936611 0.19346622912279 0.161013017493109 0.0645265365381513 0.124947938359017 0.184896208972056 0.22112116620941 0.169070927981239 0.215464339288149 0.220919132687849 0.21002100210021 0.124050577814534 0.135741881591313 0.15531922669298 0.0878348704435661 0.145675649998417 0.120336943441637 0.104519684540588 0.188151412373431 0.0439194655694505 0.111264408740932 0.112180286184375 0.256569241624083 0.156241068536478 0.238222289983229 0.181059292153462 0.135717236088983 0.177057826332643 0.112866817155756 0.156347717323327 0.0428265524625268 0.084841628959276 0.0837287189506001 0.110895481009149 0.170903653065584 0.178571428571429 0.206868018204386 0.0953288846520496 0.0473036896877956 0.201005025125628 0.0284738041002278 0.0803212851405622 0.108342361863489 0.21342247364361 0.114116170261326 0.256153111897829 0.250884438117521 0.266014252150444 0.247542773935202 0.183163969389035 0.164160350208747 0.235145156914172 0.174585593872609 0.198835673691864 0.291056623743165 0.285520054384772 0.184757505773672 0.0829875518672199 0.109359275410936 0.0300057703404501 0.178398870140489 0.111376015871082 0.0684540787221905 0.0868792575772534 0.201229129276119 0.0891060649611957 0.123804807435907 0.20595770332044 0.148071739926131 0.0564561658198242 0.166413428840171 0.195032686033493 0.196311109157767 0.117173892390031 0.135361957875359 0.118446399750091 0.244803803874491 0.0775795190069822 0.215847101762097
"then" 0.1503348366817 0.156435905345261 0.130550473973058 0.1230602369431 0.177089848607019 0.148020959767903 0.181520895687839 0.129601544188612 0.126864524065816 0.0667747782123438 0.0357456211614077 0.0837775160573572 0.174088077686805 0.198601626900998 0.250265226734855 0.102982282843992 0.153594706890101 0.116764719091032 0.133060235920283 0.260734946630816 0.263969893163536 0.248280489850696 0.19911601242834 0.194498471797722 0.228651634519605 0.220404564823431 0.199219496220288 0.169382158412647 0.0976155768429821 0.103594329849592 0.129669819690703 0.136347522565515 0.1145506613937 0.163643801991 0.12001200120012 0.137108533373958 0.154884967456754 0.108723458685086 0.102474015517494 0.0855052728251575 0.0886693267464691 0.104519684540588 0.121308147451291 0.175292603807895 0.304864479950154 0.214388991374582 0.223429047914306 0.308671379303775 0.266808964781217 0.285883092873887 0.178005940087724 0.215985433540529 0.112866817155756 0.250156347717323 0.171306209850107 0.197963800904977 0.0558191459670667 0.138619351261436 0.10681478316599 0.25974025974026 0.330988829127017 0.063552589768033 0.425733207190161 0.100502512562814 0.227790432801822 0.214190093708166 0.162513542795233 0.177423502185652 0.171174255391989 0.117202131387214 0.133898997871711 0.100968913224986 0.135905836670307 0.135491155438464 0.141866969316201 0.142895903047843 0.137040304867747 0.167674859158064 0.18080790262833 0.146838885112169 0.171560541075553 0.0829875518672199 0.0932572962093257 0.108482400461627 0.3252062736936 0.297582792405548 0.114090131203651 0.213249086780531 0.225702942296188 0.120724346076459 0.335225324749533 0.143165720600794 0.141416830266529 0.177433664005162 0.177266478547138 0.138449128974393 0.134780761511303 0.123507616303005 0.221993610915588 0.105430311865466 0.162417908339807 0.232738557020946 0.135395000196225
"these" 0.0820008200082001 0.0660996783148989 0.138865790786629 0.193976305689972 0.115296795050527 0.0843719470677048 0.163507371688283 0.0551495932717496 0.0461325542057512 0.304196211856233 0.253468950053618 0.26833088476342 0.152327067975954 0.097940528334739 0.116971790756508 0.159727622370274 0.129964751983932 0.130237571293843 0.0971788239867239 0.167033325185366 0.21402964310557 0.214729072303305 0.140037635114437 0.130378096479791 0.0928189803495427 0.0955086447568203 0.0600387522855661 0.129053073076303 0.12624947938359 0.144245269410824 0.125574983279418 0.081808513539309 0.14455202509205 0.1690985953907 0.139104819572866 0.150166488933383 0.189690578121193 0.231151555019552 0.161030595813205 0.145675649998417 0.158338083475838 0.161530421562728 0.175773029980442 0.0990114267662175 0.171347189461035 0.159545295906666 0.115456158730837 0.188632509574529 0.177237383747522 0.192494615868418 0.170138274227494 0.189615118980348 0.135440180586907 0.0938086303939962 0.299785867237687 0.254524886877828 0.139547864917667 0.110895481009149 0.10681478316599 0.178571428571429 0.330988829127017 0.063552589768033 0.0946073793755913 0.100502512562814 0.227790432801822 0.321285140562249 0.162513542795233 0.21856518385189 0.216820723496519 0.143784058093593 0.232561417356129 0.133977981010077 0.196578085183837 0.132982059967382 0.18240038912083 0.162792800940581 0.133285775967261 0.167674859158064 0.152143235138472 0.0951733514615908 0.147366105795667 0.0829875518672199 0.257631667225763 0.140796306982112 0.0613246116107931 0.182726276038494 0.171135196805476 0.150064172178892 0.10605318975363 0.0718597298074159 0.192373623861948 0.213492741246798 0.133098193192027 0.104847165093959 0.0976774473627089 0.152895994606503 0.0922955214696963 0.190011717389239 0.0487303048351291 0.143176966730879 0.112986371018996 0.310318076027929 0.202111377104509
"own" 0.133251332513325 0.129996034019301 0.0740063196407783 0.135053395628233 0.215522113623861 0.124337606205039 0.133022946458264 0.151661381497311 0.12302014454867 0.138849141997096 0.256718551977383 0.146914194825221 0.130566058265104 0.127866800881465 0.214901662087538 0.204563446193509 0.269775318512101 0.229038487447793 0.209308236279098 0.0875906461337896 0.0820446965238019 0.0872336856232176 0.159730427552405 0.177399705046274 0.208276736394096 0.156732134985551 0.114619436181535 0.104855621874496 0.141867971678467 0.198009415282131 0.197917093212126 0.188159581140411 0.1745533887904 0.1472794217919 0.166380274391075 0.0609371259439814 0.0713515018621002 0.0858823959361181 0.0731957253696384 0.139341926085442 0.0950028500855026 0.0728470528616223 0.0742702943579333 0.0473867917986177 0.126841425964662 0.119658971929999 0.0566590408586517 0.0971743231141513 0.116252477511816 0.0628942804322552 0.0767097421372514 0.102969799711182 0.248306997742664 0.187617260787992 0.0856531049250535 0.0565610859728507 0.0558191459670667 0.110895481009149 0.0854518265327921 0.113636363636364 0.165494414563508 0.222434064188116 0.236518448438978 0.100502512562814 0.113895216400911 0.0803212851405622 0.162513542795233 0.179994857289792 0.273878808627182 0.212655413651028 0.224104638543179 0.201937826449972 0.172309185778425 0.180654873917953 0.231040492886385 0.153748756443882 0.204621825076499 0.159266385394976 0.174192979361439 0.17675050985724 0.127570658748488 0.0829875518672199 0.177121771217712 0.0438545874206578 0.206273693599941 0.100934514383168 0.273816314888762 0.110573600552868 0.163158753467124 0.137970681230239 0.110471982019733 0.0879087758075049 0.0648853691811134 0.104847165093959 0.108530497069677 0.19864440244152 0.155290877393457 0.0285017576083859 0.135361957875359 0.131462487634717 0.157710142880682 0.0775795190069822 0.190337898826577
